agbd,agbd_se,agbd_pi_lower,agbd_pi_upper,sensitivity,se_ratio,pft_class,landsat_treecover,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDRE,NBR,NDMI,EVI,VV_mean,VH_mean,VV_std,VV_VH_ratio,HH_db,HV_db,HH_HV_db,elev,slope,northness,eastness
107.0865249633789,7.21016788482666,35.15453338623047,218.076019,0.9697679877281188,0.0673296715681154,4.0,75.0,200.7915380867306,381.848383953224,206.72348546369983,691.9921227870717,2727.86974175735,3482.2623842780577,3480.523469222024,3754.0517297385095,1680.0868929673543,674.3151697255158,0.8872376197702113,0.6674910023653875,0.6746682635836623,0.3478734903110141,2.5455586606072416,-6.439033315871062,-12.5723144180134,2.5134839394976622,6.13328110214234,-2.6254630994982056,-8.01985648757638,5.394393388078172,366.12538573980856,14.160950026419986,-0.4525837148752717,-0.8509222528699518
84.731392,7.21031379699707,22.903738021850582,185.617371,0.9711210131645204,0.0850951286374291,4.0,51.0,225.8536961819659,374.0671811535337,209.6075548334688,660.2666937449228,2611.173923639318,3421.486515028433,3416.0811535337134,3755.538424045492,1682.4632818846471,673.0252640129978,0.8836573365279361,0.6752218711975493,0.6700158717616425,0.3391299808455272,2.693477461099915,-11.168395240555002,-16.916110500720038,2.424077952105783,5.747715260165038,-7.175800760011716,-11.326240523986003,4.15043976397429,302.75239642567027,12.037706535488104,-0.2323054554999357,0.9550967287724844
81.572594,7.209910869598389,21.276975631713867,180.924362,0.9549859762191772,0.0883853526129839,4.0,16.0,239.9995125121872,455.3518037049073,238.601966200845,819.9030711732207,3019.944670133247,3874.868703282417,3879.4302079947993,4141.987650308743,1890.466688332792,852.0886415339617,0.8843392020770631,0.6529610112532482,0.6399085646386571,0.3434430624423027,2.594037389434152,-11.025092182046626,-16.55834997699644,2.8700979397905813,5.53325779494981,-5.438780832770641,-10.587835824357914,5.149054991587273,277.7375690607735,8.683012414218776,-0.4991761817969853,0.3566737157089485
88.148788,7.208232879638672,24.70304298400879,190.641586,0.9623370170593262,0.0817725492390143,4.0,82.0,166.80397727272728,302.5995941558442,205.2797077922078,586.4881493506496,1776.351948051948,2202.4193181818187,2270.1548701298702,2431.357548701299,1153.5644480519484,514.761444805195,0.8338539290846835,0.5890613767500353,0.6300589475409144,0.3258145075563014,2.293299824833868,-6.812593749616113,-11.552437449393803,2.2693700184559926,4.739843699777691,-9.59116238510722,-11.80043614486317,2.2092737597559533,391.3374999999999,12.877365503218266,-0.138430781793351,-0.9513518618360944
94.98131561279295,7.206028938293457,28.387243270874023,200.610489,0.9604340195655824,0.0758670589551608,4.0,12.0,319.59201557935734,480.78724440116855,370.7133235962351,815.9823920804931,2410.1755111976627,3061.419425511197,3044.4242940603704,3321.361165206102,1744.2889483933786,848.7102401817591,0.7882679571698047,0.5814542664078013,0.5712910668602338,0.2762571408342079,2.4064893091859605,-10.664152268162043,-16.523355687056927,3.0949764240295763,5.85920341889488,-6.606377680204291,-10.538251760218444,3.931874080014158,229.45017851346964,9.742962232621911,-0.4200398807720291,0.8560275265146443
177.895584,7.21551513671875,79.512459,315.365173,0.96800297498703,0.0405601668929109,4.0,59.0,213.5301948051948,342.5428571428571,202.36801948051948,590.380275974026,2191.439853896104,2974.856818181818,2898.284983766233,3225.883603896103,1480.1386363636364,611.2371753246753,0.8694284920738565,0.6611758179401569,0.6511857191681932,0.3235215928112663,2.691907914156117,-9.40266424098914,-15.473421020552331,2.002465418600952,6.070756779563192,-7.107422907350856,-8.345177043760037,1.2377541364091842,246.4030844155844,3.2946944258333013,-0.2389289675737317,-0.0467628995441461
76.416603,7.2078142166137695,18.690439,173.187531,0.9890199899673462,0.0943213858279979,4.0,64.0,285.10610488715696,421.09920441630135,261.9961844455269,650.09749959409,2101.6338691345995,2648.917113167722,2662.35306056178,2897.961194999188,1484.6574119175189,683.4998376359799,0.8204935165369757,0.6073820084051055,0.5918017962746877,0.2843151863643898,2.865562543945124,-11.3717445998258,-17.398276511657663,2.1683376957027902,6.026531911831858,-6.151288622069637,-10.103018830304908,3.951730208235269,238.0558532229258,14.230286415027011,0.8415304013853262,0.5007219850230612
54.788482666015625,7.210239887237549,8.896890640258789,139.738007,0.9650449752807616,0.1315989773290898,4.0,0.0,272.8115565654926,431.77511767570206,253.9502515825353,705.3092030514528,2611.714981334199,3442.6543580587568,3394.7214737867234,3749.8757506898232,1688.2041064762218,706.893036844668,0.8605017852705739,0.6554061762411301,0.6543403712012639,0.3346850839397614,2.738909324461743,-12.006976484021717,-17.794037742839837,2.452135493586117,5.78706125881812,-5.133991265539225,-10.109330599009995,4.97533933347077,218.9776010387924,22.568667304533257,0.260863381231781,0.9339077559568254
58.88263320922852,7.210041046142578,10.591153144836426,146.230957,0.980089008808136,0.1224455872232521,4.0,0.0,306.61242699545744,485.67618429591175,345.1971122647632,872.6294613887086,2583.391304347826,3295.4312134977285,3287.9063919532778,3564.040233614536,1919.9925373134329,922.020765736535,0.8071695958635567,0.5748591147663134,0.5567376830136443,0.2570602132269599,2.417671890149629,-4.306185760097312,-10.74504841345762,2.739085293972443,6.438862653360303,-3.300012766574479,-8.617110637710812,5.317097871136336,189.9866969500325,15.924001750197217,-0.1391232080602575,-0.986371415190954
72.007637,7.208145141601562,16.542240142822266,166.519623,0.9607849717140198,0.1001011190032879,4.0,0.0,252.4346484818965,473.2712290956324,256.2663581750285,833.4127293391784,2856.4143529793805,3628.055284948856,3627.941548952752,3947.236970287384,1775.1005033284628,770.9552687124534,0.8668528825284731,0.6243081484254044,0.6482160587480852,0.3417538951726095,2.574080304509136,-8.158552127412745,-14.13051540812393,2.1336888821895763,5.971963280711189,-6.029508248071576,-10.204652249016467,4.17514400094489,219.0407533690534,9.453597605470367,-0.5717445074081476,-0.7114114915591029
126.942627,7.209239959716797,46.895512,246.042236,0.9787930250167848,0.0567908774161368,4.0,63.0,218.99935086011035,359.0290490100617,236.77685816293413,657.8167802661472,2233.8974358974365,3005.185491723465,2965.7778318727683,3264.316455696203,1648.7172995780593,680.8691983122362,0.8520607946435549,0.6366407403220513,0.6262676644449718,0.2851277323799006,2.4915131645744784,-6.769958478521869,-12.975382138087824,1.908317465872157,6.2054236595659535,-5.205854196993283,-11.483640793015583,6.277786596022301,199.5965595585849,17.685591905699734,-0.9183662681416676,-0.3863712060956144
107.69099426269533,7.208877086639404,35.505943298339844,218.926575,0.9716230034828186,0.0669397677700595,4.0,74.0,236.8742495537887,410.9873438260586,221.8794418302774,721.3100762615609,2784.252961220185,3705.749472659418,3699.0556547136143,4025.3108875547614,1931.853318189193,827.2075288009086,0.8864089930750292,0.672635444813776,0.6334748114645605,0.3124429407305333,2.6712648717630456,-9.477628861364735,-15.924303963748876,2.020503615736269,6.446675102384138,-6.684743735690075,-11.728685944693238,5.043942209003162,205.97468765211732,16.605363670347877,0.4027242428390086,-0.0318992959218271
103.746368,7.207273006439209,33.262299,213.272293,0.953728973865509,0.0694694539763091,4.0,48.0,193.6153658932338,374.6638000973552,201.92868732760024,721.7932013629727,2627.3551030342364,3334.6192601006014,3324.47022553951,3617.3740061658286,1693.280788576992,702.8317377900374,0.8852872252313683,0.6430195300221884,0.6506494321534293,0.3246466471449732,2.529970476789331,-9.574012122957912,-15.644010650979082,1.8786398185971147,6.069998528021173,-3.6330867150277526,-7.7632698361106,4.130183121082848,382.6023040726918,11.088434499133704,0.5679720762034997,0.4787336467838572
129.004517,7.211523056030273,48.14228439331055,248.931641,0.9682890176773072,0.0559008887661003,4.0,55.0,248.2382343395001,452.85832521908463,236.3024991885752,843.2652547874067,2999.645082765336,3791.6888185654016,3802.968273287893,4113.187114573192,1905.8639240506327,789.7589256734825,0.8828116235493414,0.6368140355158186,0.6557730226513578,0.3319426334569591,2.6539627223318427,-11.876588353774087,-17.682752868378294,2.7397481839684485,5.806164514604198,-3.0691237246453693,-5.85768564806505,2.788561923419682,365.8255436546577,23.973234759178776,0.4560810580909001,0.8592926032535834
141.152664,7.2076239585876465,55.687592,265.661469,0.9786369800567628,0.0510622519765951,4.0,64.0,249.86887771651,401.43237106714224,257.59138825819,725.5216509892963,2357.4322899772947,2986.325575737917,2925.4659422640284,3260.3554168018163,1647.2503243593894,729.1134446967241,0.8384123275130961,0.6031957806100519,0.6025911798732978,0.2816422263474462,2.577816935799324,-10.116167400464484,-15.790378206296523,2.5640449029540804,5.674210805832039,-2.522558773899031,-7.177497436463797,4.654938662564764,244.8008433344145,16.049126863556946,-0.3249005001143153,0.9329919334212988
110.296661,7.206297874450684,37.01836395263672,222.611526,0.9812009930610656,0.0653350017499526,4.0,64.0,261.6698587891576,380.8290050316508,239.3000324622627,632.7120597305633,1878.4967537737384,2383.328274630742,2314.4791429962675,2638.373316020127,1392.6253043337124,640.1946112644052,0.8113937419202008,0.5702989073165053,0.5684643935619024,0.2524548583814711,2.938561256153998,-8.519341881782234,-13.57065832484172,2.059016285994995,5.051316443059483,-5.928008535686989,-9.716073549972156,3.788065014285162,223.9013147216361,14.850956172258936,0.9671084412600184,0.2041053840893579
143.566345,7.208714962005615,57.20240020751953,268.97998046875,0.9767069816589355,0.0502113831108711,4.0,54.0,294.8821428571428,429.053409090909,271.90438311688314,631.1511363636364,1960.376948051948,2421.109415584416,2384.985227272727,2588.906655844156,1240.358116883117,588.025974025974,0.7948533483252261,0.5804642593377811,0.6039994749865332,0.3155848540497246,2.9675776779118075,-9.773752083156166,-14.80735076215441,1.744664518105106,5.033598678998244,-4.782565784188269,-9.853243647873528,5.070677863685258,213.1126623376624,17.311129213772812,0.9285953378333828,0.3313618113111701
